sample_id,label,variety,variety_group,"1,2-anhydro-myo-inositol",1-hexadecanol,2-hydroxyglutaric acid,2-isopropylmalic acid,2-ketoisocaproic acid,"3,6-anhydrogalactose",3-hydroxy-3-methylglutaric acid,4-hydroxyproline,alanine,alpha ketoglutaric acid,arabinose,arabitol,arachidic acid,asparagine,aspartic acid,behenic acid,benzoic acid,beta alanine,butyl stearate,caffeic acid,cellobiose,cis-caffeic acid,citramalate,citric acid,citrulline,conduritol-beta-epoxide,cysteine,dehydroascorbate,erythritol,fructose,fucose,GABA,galactinol,galactonic acid,galactose,galacturonic acid,glucoheptulose,gluconic acid,glucose,glucuronic acid,glutamic acid,glyceric acid,glycerol,glycerol-3-galactoside NIST,glycerol-alpha-phosphate,glycine,guanine,heptadecanoic acid,homoserine,indole-3-lactate,inositol myo-,inulobiose,isocitric acid,isogalactinol,isoleucine,isothreonic acid,lactic acid,Lauric acid,leucine,lysine,lyxitol,malate,maleic acid,maltose,mannitol,melibiose,methionine,N-acetyl-D-hexosamine,N-acetyl-D-mannosamine,nicotianamine,octadecanol,Oleic acid,ornithine,oxoproline,palmitic acid,pelargonic acid,phenylalanine,pipecolic acid,proline,pseudo uridine,putrescine,quinic acid,ribonic acid,ribose,saccharopine,serine,shikimic acid,sophorose,sorbitol,spermidine,Stearic acid,suberyl glycine,succinic acid,talose,tartaric acid,threitol,threonic acid,threonine,trehalose,tryptophan,tyrosine,uracil,urea,uridine,valine,xanthine,xylitol,xylose
421607,"Riesling, Finger Lakes, NY 2004",Riesling,Riesling,25959.0,2465.0,33820.0,2203.0,469.0,5805.0,1496.0,14806.0,262102.0,1203.0,100462.0,2708.0,1629.0,15701.0,43941.0,2243.0,7058.0,2162.0,1304.0,3876.0,19489.0,3587.0,14289.0,46592.0,9861.0,14378.0,1250.0,6021.0,33713.0,305079.0,11846.0,136071.0,3288.0,1209.0,348963.0,305291.0,2867.0,8117.0,110425.0,2558.0,17751.0,3682.0,854768.0,30843.0,2225.0,69218.0,455.0,2614.0,2692.0,1960.0,297136.0,1158.0,5412.0,3115.0,17778.0,2474.0,1600536.0,8145.0,48943.0,36020.0,2938.0,194659.0,73674.0,7650.0,130761.0,13049.0,3496.0,10634.0,10856.0,421.0,698.0,234.0,41951.0,292683.0,9465.0,29090.0,18714.0,7089.0,438953.0,1877.0,4813.0,2382.0,1969.0,8045.0,493.0,26019.0,102821.0,7938.0,41300.0,2077.0,56204.0,1773.0,523206.0,759766.0,485551.0,4250.0,3678.0,13456.0,10196.0,2380.0,34405.0,11046.0,2536.0,105.0,47571.0,991.0,1077.0,21394.0
421611,"Riesling, Finger Lakes, NY 2004",Riesling,Riesling,39650.0,560.0,31615.0,2007.0,664.0,5100.0,1430.0,10340.0,247843.0,1002.0,102742.0,3209.0,846.0,13977.0,36619.0,1528.0,5466.0,1739.0,858.0,4201.0,11359.0,2476.0,12554.0,42357.0,4908.0,13904.0,2826.0,5533.0,34740.0,506462.0,13009.0,127341.0,1561.0,986.0,50170.0,273663.0,1977.0,7349.0,79777.0,2203.0,16072.0,3931.0,509340.0,25921.0,1550.0,66243.0,378.0,2261.0,2325.0,1640.0,311941.0,892.0,4969.0,1826.0,15775.0,2089.0,1921265.0,38960.0,44949.0,30510.0,3712.0,188665.0,46671.0,4326.0,188446.0,7581.0,3182.0,10320.0,9666.0,314.0,374.0,106.0,53172.0,265018.0,4672.0,8347.0,17596.0,6483.0,382850.0,851.0,6199.0,2264.0,1947.0,7208.0,217.0,20520.0,93286.0,4533.0,46254.0,1413.0,33838.0,1539.0,485578.0,1173222.0,469844.0,3992.0,3670.0,13324.0,6557.0,1981.0,29065.0,5658.0,4061.0,122.0,42526.0,680.0,1341.0,23095.0
421615,"Riesling, Finger Lakes, NY 2004",Riesling,Riesling,22163.0,1071.0,28875.0,1521.0,625.0,4672.0,1879.0,11509.0,204506.0,1239.0,80318.0,3084.0,1998.0,12186.0,30231.0,2230.0,8094.0,2458.0,3652.0,3390.0,12534.0,3156.0,10661.0,35719.0,6686.0,11236.0,74.0,4579.0,27416.0,404991.0,10416.0,107604.0,2134.0,5417.0,322697.0,231074.0,1835.0,5936.0,955780.0,1737.0,13338.0,3849.0,777675.0,24664.0,1967.0,55240.0,313.0,2565.0,2063.0,1560.0,255575.0,903.0,4581.0,2204.0,14627.0,1659.0,1226162.0,5765.0,38192.0,27814.0,3168.0,170057.0,57444.0,4562.0,119619.0,8924.0,2610.0,3539.0,8742.0,275.0,295.0,358.0,31979.0,223010.0,12541.0,19226.0,13784.0,5509.0,275116.0,1449.0,7995.0,1851.0,1568.0,6064.0,319.0,20478.0,78414.0,5352.0,33076.0,1254.0,138272.0,748.0,459948.0,524804.0,382937.0,3654.0,3019.0,11794.0,7170.0,1960.0,26052.0,9770.0,2071.0,80.0,39403.0,677.0,686.0,14959.0
421619,"Riesling, Finger Lakes, NY 2004",Riesling,Riesling,32102.0,2488.0,26767.0,1436.0,808.0,4514.0,1866.0,10457.0,223441.0,951.0,81705.0,2032.0,1595.0,9953.0,32523.0,1368.0,6679.0,935.0,2307.0,2514.0,8633.0,2430.0,9450.0,33624.0,5309.0,10173.0,618.0,4307.0,22445.0,547460.0,8665.0,104974.0,1330.0,690.0,471350.0,209602.0,1512.0,5581.0,194230.0,1753.0,12239.0,3268.0,1031518.0,18655.0,868.0,51296.0,309.0,1504.0,1700.0,1063.0,238597.0,710.0,3450.0,1325.0,12324.0,1684.0,1566184.0,6071.0,38502.0,24501.0,2282.0,169335.0,42843.0,3037.0,154878.0,5841.0,2805.0,8004.0,6874.0,323.0,1133.0,386.0,44488.0,180002.0,11165.0,13926.0,14564.0,5033.0,346550.0,1286.0,3711.0,1681.0,1363.0,5621.0,273.0,15951.0,71529.0,3161.0,33755.0,1313.0,73496.0,1235.0,373234.0,399453.0,362528.0,3237.0,2873.0,10164.0,4097.0,1549.0,23581.0,6960.0,1385.0,151.0,33692.0,492.0,824.0,16461.0
421624,"Sauvignon Blanc, Lake County, CA 2001",Sauvignon Blanc,Sauvignon Blanc,14977.0,2961.0,97242.0,7876.0,262.0,4216.0,2135.0,7875.0,118912.0,3254.0,75146.0,3919.0,1824.0,8069.0,22177.0,2640.0,4994.0,7155.0,6789.0,958.0,11653.0,839.0,11247.0,144644.0,10123.0,40747.0,2268.0,13515.0,52324.0,368819.0,20939.0,199191.0,2135.0,2632.0,525243.0,161772.0,3182.0,2793.0,855162.0,1189.0,5117.0,6804.0,930896.0,14895.0,1281.0,53559.0,320.0,1989.0,3232.0,703.0,352625.0,1191.0,7674.0,3988.0,14063.0,2969.0,209261.0,8105.0,46662.0,32671.0,2626.0,198722.0,82255.0,10744.0,114869.0,9027.0,3592.0,10612.0,8961.0,299.0,1871.0,272.0,61420.0,125009.0,15273.0,17015.0,11688.0,15474.0,1185007.0,424.0,45509.0,2550.0,2283.0,8440.0,114.0,12650.0,23587.0,10259.0,124608.0,588.0,99132.0,1634.0,892346.0,23224.0,566348.0,13132.0,8896.0,8136.0,21936.0,214.0,22126.0,10231.0,2866.0,90.0,28040.0,478.0,5021.0,18728.0
421628,"Sauvignon Blanc, Lake County, CA 2001",Sauvignon Blanc,Sauvignon Blanc,16676.0,0.0,106516.0,9719.0,0.0,5154.0,0.0,0.0,144918.0,3207.0,128107.0,2965.0,0.0,0.0,20536.0,2065.0,5348.0,8095.0,0.0,0.0,16198.0,0.0,12483.0,157836.0,7711.0,51866.0,0.0,15232.0,68043.0,545699.0,24705.0,253051.0,0.0,0.0,56731.0,219741.0,3220.0,2929.0,0.0,1308.0,7929.0,5960.0,698778.0,0.0,0.0,64181.0,0.0,0.0,2548.0,798.0,487747.0,1481.0,8231.0,5784.0,14863.0,3114.0,281272.0,8121.0,53278.0,36941.0,3285.0,309991.0,40176.0,0.0,95050.0,5887.0,3523.0,14963.0,10708.0,0.0,583.0,81.0,60283.0,126504.0,14306.0,13985.0,13341.0,16747.0,1216880.0,0.0,56620.0,3175.0,2379.0,9382.0,0.0,11867.0,26275.0,16811.0,182480.0,0.0,82279.0,0.0,1052778.0,0.0,617448.0,15949.0,9726.0,8638.0,28917.0,0.0,23925.0,0.0,5825.0,0.0,32503.0,0.0,5623.0,23403.0
421632,"Sauvignon Blanc, Lake County, CA 2001",Sauvignon Blanc,Sauvignon Blanc,14014.0,0.0,120224.0,11037.0,766.0,4626.0,0.0,0.0,158209.0,4222.0,117392.0,0.0,0.0,0.0,27135.0,0.0,5796.0,9396.0,3713.0,0.0,5123.0,790.0,14407.0,156116.0,6791.0,38065.0,0.0,14208.0,70721.0,388768.0,22740.0,256654.0,0.0,978.0,41015.0,153312.0,2086.0,2689.0,14103.0,929.0,6204.0,7207.0,1094272.0,0.0,964.0,72609.0,0.0,0.0,2215.0,571.0,331743.0,596.0,8293.0,0.0,17793.0,3609.0,266345.0,9919.0,65440.0,33767.0,3055.0,281915.0,144467.0,0.0,17128.0,0.0,3831.0,5424.0,7684.0,0.0,1582.0,291.0,63645.0,158243.0,12042.0,18844.0,13716.0,18253.0,1501022.0,0.0,53287.0,2975.0,2706.0,10125.0,0.0,15753.0,26644.0,3995.0,122284.0,0.0,70001.0,0.0,1172088.0,0.0,713567.0,17992.0,10964.0,11842.0,8881.0,0.0,21484.0,0.0,5207.0,0.0,37632.0,0.0,5532.0,20682.0
421636,"Sauvignon Blanc, Lake County, CA 2001",Sauvignon Blanc,Sauvignon Blanc,19086.0,0.0,116442.0,9612.0,703.0,5360.0,0.0,0.0,133606.0,3632.0,114602.0,0.0,1486.0,0.0,25717.0,2689.0,0.0,9014.0,4826.0,0.0,16739.0,986.0,13206.0,174071.0,7159.0,52826.0,0.0,15366.0,58508.0,440078.0,24873.0,237244.0,0.0,1251.0,51229.0,184686.0,3816.0,3423.0,1015372.0,1397.0,7059.0,5091.0,934103.0,0.0,1717.0,58893.0,363.0,0.0,0.0,912.0,428421.0,1613.0,9633.0,6157.0,15947.0,3238.0,235105.0,9302.0,55845.0,41663.0,3292.0,253151.0,142124.0,0.0,184061.0,0.0,3597.0,12002.0,10042.0,0.0,1402.0,307.0,81758.0,149489.0,15444.0,14728.0,13833.0,15647.0,1345735.0,718.0,53623.0,3292.0,2652.0,9912.0,0.0,14217.0,27308.0,14983.0,157423.0,0.0,103311.0,0.0,1053307.0,0.0,667019.0,15267.0,10516.0,9795.0,29530.0,0.0,28032.0,0.0,0.0,45.0,32260.0,0.0,5576.0,20073.0
421640,"Sauvignon Blanc, Lake County, CA 2001",Sauvignon Blanc,Sauvignon Blanc,17380.0,3725.0,110316.0,10069.0,538.0,4677.0,0.0,0.0,114647.0,4822.0,112338.0,3773.0,1993.0,0.0,25680.0,0.0,8319.0,9488.0,15528.0,1063.0,17468.0,952.0,13211.0,174980.0,7911.0,49397.0,0.0,16694.0,62676.0,416103.0,23251.0,232562.0,0.0,1555.0,43349.0,204339.0,3827.0,4102.0,979261.0,989.0,6487.0,6427.0,1360349.0,0.0,1401.0,64532.0,0.0,3748.0,4077.0,731.0,424283.0,1583.0,9286.0,6858.0,15780.0,3554.0,204994.0,10240.0,53689.0,41104.0,3128.0,285604.0,128887.0,0.0,85784.0,6008.0,0.0,13328.0,10888.0,0.0,1307.0,975.0,65188.0,152194.0,22436.0,36088.0,14207.0,15237.0,1241637.0,0.0,53942.0,3255.0,3050.0,9001.0,0.0,14650.0,28495.0,16373.0,144913.0,399.0,165002.0,1057.0,917772.0,0.0,677237.0,15960.0,10666.0,8055.0,31075.0,0.0,28886.0,0.0,5212.0,0.0,30034.0,605.0,5776.0,19600.0
421644,"Sauvignon Blanc, Lake County, CA 2001",Sauvignon Blanc,Sauvignon Blanc,16172.0,0.0,114722.0,9509.0,890.0,4567.0,0.0,0.0,132589.0,5157.0,108959.0,3132.0,3035.0,0.0,24403.0,2530.0,0.0,7758.0,11166.0,17021.0,13126.0,6799.0,13915.0,170524.0,8634.0,53622.0,0.0,14797.0,62464.0,423238.0,70584.0,230217.0,0.0,0.0,46963.0,174701.0,3510.0,3876.0,0.0,1447.0,7857.0,7881.0,1033695.0,0.0,2688.0,65039.0,0.0,3257.0,2996.0,716.0,427973.0,4686.0,8750.0,4019.0,16966.0,3232.0,235343.0,12845.0,0.0,37905.0,36028.0,290591.0,111993.0,0.0,93024.0,0.0,0.0,0.0,9782.0,0.0,682.0,925.0,68287.0,147467.0,22343.0,30975.0,13160.0,14094.0,1202820.0,0.0,169008.0,3104.0,2330.0,12909.0,0.0,18074.0,27882.0,10189.0,158547.0,0.0,183373.0,0.0,1013263.0,0.0,664922.0,22643.0,10623.0,8397.0,22517.0,0.0,29356.0,0.0,0.0,0.0,37762.0,0.0,5353.0,19513.0
421674,"Sauvignon Blanc, Napa, CA 2004 (SB03)",Sauvignon Blanc,Sauvignon Blanc,13350.0,5615.0,134698.0,5169.0,636.0,2832.0,3221.0,12961.0,402057.0,2686.0,170848.0,4728.0,2542.0,11349.0,22979.0,4415.0,10153.0,10249.0,1424.0,1167.0,35053.0,669.0,39929.0,240760.0,16584.0,57460.0,13428.0,13772.0,110972.0,180795.0,22875.0,592946.0,3435.0,2162.0,45002.0,292672.0,4606.0,5011.0,202129.0,3592.0,19575.0,5459.0,802264.0,15636.0,2663.0,87065.0,256.0,2149.0,3780.0,742.0,506542.0,1309.0,10376.0,3283.0,7872.0,5716.0,181080.0,10497.0,30241.0,16833.0,5700.0,523770.0,116445.0,31074.0,80778.0,17155.0,2512.0,15211.0,14918.0,677.0,2465.0,110.0,125708.0,240377.0,15298.0,17919.0,11184.0,10428.0,1380188.0,1297.0,36704.0,5768.0,4775.0,8836.0,969.0,14870.0,63422.0,28677.0,146580.0,996.0,84262.0,1322.0,781609.0,2718.0,694342.0,21784.0,26041.0,7463.0,64963.0,1396.0,34885.0,11700.0,4566.0,186.0,31433.0,862.0,4047.0,21774.0
421678,"Sauvignon Blanc, Napa, CA 2004 (SB03)",Sauvignon Blanc,Sauvignon Blanc,12405.0,4700.0,118494.0,4829.0,981.0,2412.0,2294.0,12327.0,399047.0,2017.0,174720.0,4113.0,1963.0,9637.0,19824.0,3833.0,16180.0,8805.0,1482.0,1576.0,23733.0,1049.0,35037.0,208906.0,18658.0,51504.0,197.0,11680.0,101987.0,166926.0,21828.0,563547.0,2519.0,2112.0,39294.0,324992.0,3215.0,5179.0,197750.0,3702.0,15370.0,5854.0,1358500.0,12002.0,2817.0,72143.0,173.0,2967.0,3895.0,696.0,467219.0,1004.0,9272.0,2294.0,7440.0,5208.0,195510.0,11611.0,30189.0,14455.0,5242.0,524831.0,93487.0,20365.0,48709.0,10643.0,2164.0,12844.0,13341.0,466.0,1726.0,458.0,92987.0,234358.0,18898.0,20821.0,11149.0,11973.0,1254275.0,1100.0,34091.0,4854.0,4127.0,7902.0,712.0,11795.0,50308.0,17684.0,138443.0,1007.0,97538.0,1218.0,800516.0,2312.0,567432.0,19810.0,24649.0,4938.0,45431.0,933.0,31657.0,11251.0,3915.0,157.0,30633.0,576.0,3495.0,20722.0
421682,"Sauvignon Blanc, Napa, CA 2004 (SB03)",Sauvignon Blanc,Sauvignon Blanc,13792.0,2440.0,129406.0,4752.0,769.0,2479.0,3203.0,13104.0,376612.0,2474.0,185236.0,2055.0,2292.0,12620.0,20796.0,3845.0,5971.0,10249.0,1200.0,1336.0,28593.0,1053.0,37669.0,225442.0,14956.0,52602.0,5564.0,13091.0,95838.0,170555.0,23125.0,566823.0,2919.0,2200.0,43021.0,312792.0,3958.0,5172.0,201331.0,3861.0,21343.0,3302.0,1188530.0,16452.0,3020.0,76058.0,305.0,2935.0,4158.0,801.0,461007.0,1634.0,10395.0,2981.0,7412.0,5827.0,183279.0,9369.0,29840.0,16837.0,6373.0,444558.0,191847.0,26370.0,116936.0,15030.0,2210.0,13874.0,14050.0,806.0,1435.0,108.0,120712.0,241502.0,12537.0,12488.0,11045.0,14483.0,1304469.0,631.0,32707.0,5623.0,4691.0,7627.0,1025.0,14165.0,58271.0,23124.0,160599.0,490.0,67373.0,1281.0,668774.0,2849.0,678377.0,19487.0,24330.0,8665.0,58095.0,1229.0,35594.0,12446.0,5173.0,216.0,28551.0,703.0,3602.0,20605.0
421686,"Sauvignon Blanc, Napa, CA 2004 (SB03)",Sauvignon Blanc,Sauvignon Blanc,13658.0,2113.0,125960.0,4884.0,366.0,2388.0,2645.0,13330.0,382427.0,2874.0,182617.0,3778.0,1824.0,11718.0,20510.0,3195.0,5589.0,9518.0,1241.0,1423.0,30651.0,803.0,37080.0,227789.0,16068.0,56360.0,5129.0,14256.0,107455.0,175258.0,22879.0,569135.0,3463.0,2476.0,45502.0,323899.0,4037.0,5078.0,201539.0,4480.0,20547.0,8217.0,1222162.0,16216.0,2831.0,71724.0,256.0,2964.0,3987.0,637.0,485362.0,1775.0,10433.0,3170.0,7438.0,5764.0,171449.0,8581.0,28789.0,17128.0,6167.0,486817.0,113815.0,31739.0,121210.0,15156.0,1988.0,14343.0,15159.0,719.0,1159.0,276.0,120589.0,234993.0,12084.0,12241.0,11742.0,15214.0,1283048.0,1808.0,33686.0,5227.0,4765.0,7512.0,1052.0,12880.0,56689.0,27166.0,145468.0,597.0,68964.0,1914.0,673187.0,2111.0,680897.0,19553.0,23315.0,3582.0,58236.0,1547.0,36251.0,12845.0,2749.0,201.0,28212.0,673.0,3865.0,20033.0
421690,"Sauvignon Blanc, Napa, CA 2004 (SB03)",Sauvignon Blanc,Sauvignon Blanc,11822.0,3786.0,118580.0,4733.0,477.0,1839.0,2126.0,11080.0,406127.0,2126.0,166214.0,3519.0,2147.0,9281.0,19132.0,2051.0,9671.0,8571.0,942.0,1405.0,17869.0,444.0,34629.0,202400.0,12029.0,45159.0,6936.0,10975.0,95632.0,159107.0,21119.0,610778.0,1667.0,1923.0,30695.0,269933.0,3226.0,4017.0,183549.0,3374.0,16885.0,5277.0,1375358.0,11146.0,1910.0,77160.0,201.0,1009.0,3162.0,692.0,413227.0,1042.0,9237.0,1577.0,7661.0,5536.0,188730.0,9053.0,31042.0,13997.0,5101.0,516976.0,194865.0,17363.0,66381.0,7768.0,1577.0,12338.0,10942.0,528.0,1501.0,174.0,101923.0,227481.0,15583.0,15726.0,10448.0,14001.0,1380842.0,1294.0,33388.0,4356.0,3960.0,6746.0,362.0,11947.0,47969.0,13636.0,130719.0,816.0,83373.0,1622.0,810631.0,2107.0,618785.0,18028.0,23385.0,7092.0,36210.0,911.0,28364.0,9618.0,5181.0,161.0,30613.0,577.0,3672.0,19023.0
421694,"Sauvignon Blanc, Napa, CA 2004 (SB03)",Sauvignon Blanc,Sauvignon Blanc,12337.0,2189.0,116021.0,4189.0,815.0,2296.0,739.0,10685.0,421006.0,1937.0,162659.0,4329.0,2467.0,12643.0,17993.0,2325.0,15055.0,8601.0,1181.0,4313.0,25509.0,1094.0,33074.0,188517.0,14019.0,47942.0,12909.0,11173.0,98363.0,155066.0,21958.0,547683.0,2529.0,2227.0,40769.0,324363.0,3350.0,4755.0,175693.0,4091.0,16816.0,6130.0,1356317.0,12159.0,3069.0,72641.0,259.0,3134.0,3743.0,786.0,443977.0,1192.0,9167.0,2219.0,9566.0,5275.0,225036.0,10734.0,29597.0,12934.0,5749.0,511494.0,72860.0,23689.0,87455.0,12617.0,2297.0,15284.0,12446.0,450.0,421.0,62.0,84993.0,198071.0,9267.0,17862.0,9737.0,11547.0,1312285.0,1359.0,37311.0,4291.0,4719.0,7459.0,613.0,15509.0,48001.0,18978.0,135033.0,858.0,98098.0,1364.0,860630.0,4727.0,632244.0,17816.0,22555.0,6310.0,50056.0,1036.0,30538.0,9628.0,5975.0,124.0,35749.0,722.0,3298.0,18352.0
421699,"Sauvignon Blanc, Napa, CA 2004 (SB04)",Sauvignon Blanc,Sauvignon Blanc,11808.0,2300.0,156747.0,3194.0,692.0,1653.0,3066.0,8630.0,188236.0,1297.0,37253.0,1627.0,2405.0,11139.0,26906.0,4105.0,5424.0,8682.0,2841.0,2008.0,52125.0,876.0,22834.0,159437.0,1637.0,38607.0,1681.0,11769.0,132614.0,116151.0,17520.0,346904.0,3140.0,812.0,24156.0,95142.0,3327.0,633.0,184298.0,5775.0,12466.0,2774.0,2330845.0,11542.0,841.0,95833.0,766.0,2183.0,3099.0,928.0,425341.0,1015.0,7596.0,5104.0,14551.0,3258.0,126996.0,6236.0,70185.0,44635.0,4200.0,396364.0,141866.0,31919.0,209164.0,3210.0,4925.0,8986.0,14392.0,484.0,948.0,433.0,11142.0,159982.0,20232.0,13754.0,20017.0,6928.0,1015391.0,1644.0,33578.0,6418.0,1596.0,8986.0,764.0,13413.0,51111.0,25366.0,102554.0,1007.0,112136.0,2397.0,837617.0,1675.0,928512.0,20353.0,8249.0,11772.0,74402.0,434.0,28455.0,2943.0,3355.0,185.0,37312.0,756.0,3357.0,18031.0
421703,"Sauvignon Blanc, Napa, CA 2004 (SB04)",Sauvignon Blanc,Sauvignon Blanc,13876.0,3967.0,226876.0,4854.0,799.0,2735.0,3781.0,20657.0,211570.0,4145.0,52902.0,3921.0,3772.0,11251.0,28017.0,5076.0,8836.0,11311.0,16467.0,1873.0,77717.0,1808.0,35383.0,215056.0,2078.0,48504.0,111.0,15691.0,187030.0,149998.0,25072.0,445544.0,5118.0,1186.0,39135.0,124531.0,4912.0,500.0,232286.0,9922.0,14613.0,7335.0,1143679.0,15252.0,1552.0,130066.0,1296.0,5067.0,5081.0,1342.0,506668.0,1598.0,10613.0,8439.0,15057.0,4667.0,146027.0,11540.0,61216.0,61017.0,5013.0,566953.0,183989.0,46595.0,247814.0,4951.0,3775.0,12981.0,20002.0,618.0,1188.0,980.0,8681.0,259839.0,31942.0,39157.0,21684.0,7514.0,624971.0,1887.0,42231.0,8629.0,2628.0,12579.0,973.0,14213.0,71311.0,37061.0,137067.0,1387.0,254182.0,3495.0,1025412.0,651.0,601479.0,26008.0,12702.0,15531.0,107371.0,1042.0,41792.0,42597.0,4575.0,175.0,38519.0,1815.0,4370.0,26136.0
421707,"Sauvignon Blanc, Napa, CA 2004 (SB04)",Sauvignon Blanc,Sauvignon Blanc,11266.0,4201.0,154048.0,3811.0,991.0,2047.0,3301.0,9317.0,194605.0,1672.0,37841.0,3201.0,2040.0,11134.0,29202.0,3721.0,7043.0,8790.0,1263.0,2008.0,54335.0,1372.0,23268.0,164140.0,1528.0,39599.0,3616.0,11870.0,128274.0,118238.0,17274.0,352440.0,3345.0,903.0,26464.0,106199.0,3685.0,537.0,187226.0,1992.0,11666.0,4460.0,2417801.0,11150.0,2758.0,92771.0,713.0,2681.0,3864.0,1068.0,439063.0,927.0,7607.0,5837.0,15162.0,3939.0,179880.0,11088.0,71457.0,49095.0,3909.0,373182.0,70054.0,35321.0,214921.0,3555.0,4723.0,11717.0,15750.0,520.0,1405.0,532.0,16553.0,164204.0,18405.0,18413.0,18479.0,6201.0,1071101.0,1493.0,33193.0,6556.0,2217.0,9315.0,889.0,14671.0,53297.0,27962.0,102194.0,992.0,106812.0,1571.0,771293.0,1314.0,790641.0,18560.0,9296.0,12663.0,84266.0,688.0,31468.0,10399.0,4345.0,193.0,38326.0,1036.0,3287.0,20340.0
421711,"Sauvignon Blanc, Napa, CA 2004 (SB04)",Sauvignon Blanc,Sauvignon Blanc,9157.0,2604.0,184436.0,4231.0,1300.0,2467.0,4576.0,15450.0,209953.0,3005.0,44608.0,2353.0,2451.0,10740.0,37836.0,1852.0,10943.0,11287.0,21240.0,1609.0,35627.0,1034.0,30176.0,176586.0,2027.0,39187.0,1551.0,12697.0,165454.0,122406.0,21120.0,394176.0,1807.0,971.0,26665.0,104684.0,3203.0,385.0,188042.0,15132.0,12551.0,13480.0,1351390.0,9876.0,1244.0,126928.0,867.0,2066.0,4370.0,598.0,404998.0,797.0,9461.0,2974.0,20841.0,3992.0,155627.0,11618.0,99234.0,52005.0,4370.0,476974.0,178139.0,20886.0,259630.0,1945.0,5410.0,8258.0,14607.0,453.0,1910.0,463.0,19345.0,223397.0,17327.0,117521.0,24311.0,8641.0,1428707.0,1447.0,35813.0,7585.0,2375.0,10260.0,656.0,20952.0,63580.0,14911.0,94728.0,1146.0,112016.0,3564.0,1108748.0,581.0,491550.0,24995.0,10874.0,9891.0,48748.0,605.0,33229.0,28170.0,4315.0,285.0,47954.0,1427.0,3521.0,22125.0
421715,"Sauvignon Blanc, Napa, CA 2004 (SB04)",Sauvignon Blanc,Sauvignon Blanc,12687.0,3599.0,194821.0,4261.0,657.0,2617.0,3702.0,17901.0,206723.0,2983.0,46599.0,3850.0,3766.0,9775.0,26834.0,4336.0,7151.0,12519.0,13809.0,1615.0,63413.0,1549.0,32285.0,203011.0,1815.0,45756.0,712.0,13153.0,182543.0,139453.0,21195.0,406880.0,4247.0,1206.0,28911.0,116279.0,3281.0,391.0,211886.0,2144.0,13984.0,2004.0,1123438.0,14127.0,1122.0,121957.0,986.0,5290.0,4636.0,967.0,454520.0,1406.0,8861.0,6819.0,16480.0,4226.0,130363.0,11911.0,73169.0,60174.0,4474.0,510705.0,174914.0,41297.0,203993.0,4010.0,3774.0,11439.0,17164.0,557.0,1315.0,1323.0,8119.0,239235.0,27105.0,34802.0,22059.0,7485.0,800997.0,2194.0,38372.0,7525.0,2547.0,10617.0,880.0,14513.0,60848.0,32185.0,96819.0,1319.0,231442.0,1307.0,1115838.0,2430.0,998031.0,25210.0,11521.0,12298.0,94849.0,836.0,37221.0,37827.0,4887.0,99.0,39710.0,1311.0,3826.0,21601.0
421719,"Sauvignon Blanc, Napa, CA 2004 (SB04)",Sauvignon Blanc,Sauvignon Blanc,5059.0,2285.0,176443.0,4239.0,780.0,2866.0,3926.0,10807.0,243719.0,1708.0,47016.0,2168.0,2855.0,13771.0,32129.0,2704.0,6266.0,9242.0,3675.0,1918.0,47705.0,1245.0,24750.0,194169.0,2044.0,45768.0,3082.0,13946.0,168593.0,142744.0,21205.0,411928.0,2745.0,709.0,28890.0,110133.0,3491.0,682.0,215860.0,3461.0,13586.0,4415.0,787758.0,12566.0,1830.0,107469.0,825.0,3974.0,3648.0,1172.0,524479.0,898.0,9117.0,5344.0,17650.0,4042.0,180335.0,9715.0,83642.0,57715.0,4590.0,463559.0,161638.0,30835.0,303349.0,3245.0,6298.0,13726.0,16800.0,454.0,900.0,315.0,18331.0,194928.0,15092.0,15439.0,23062.0,7067.0,1245579.0,1510.0,37629.0,8239.0,2119.0,11099.0,998.0,16715.0,66040.0,23592.0,115287.0,1675.0,115704.0,2130.0,924057.0,2853.0,1207510.0,21923.0,9782.0,11820.0,70865.0,774.0,35739.0,10671.0,3838.0,205.0,42961.0,1314.0,3752.0,23715.0
421474,"Viognier, Dunnigan Hills, CA 2004",Viognier,Viognier,21306.0,2532.0,121483.0,6570.0,748.0,3388.0,2487.0,8789.0,206641.0,2877.0,74791.0,9132.0,2651.0,12706.0,26457.0,2990.0,8853.0,11053.0,7142.0,1129.0,29778.0,440.0,23567.0,182849.0,21743.0,107768.0,6051.0,10560.0,163955.0,119370.0,15347.0,427896.0,7229.0,2087.0,32356.0,85862.0,4640.0,5350.0,258006.0,1055.0,10646.0,9844.0,575663.0,17867.0,3700.0,85016.0,1057.0,3715.0,2590.0,229.0,590853.0,31491.0,8908.0,7603.0,23816.0,10925.0,231523.0,30704.0,72004.0,46782.0,7286.0,371662.0,103382.0,13110.0,172239.0,36830.0,5204.0,27240.0,10254.0,694.0,547.0,309.0,132279.0,130451.0,13588.0,33330.0,16205.0,14677.0,2322096.0,4816.0,39469.0,4972.0,5056.0,6420.0,964.0,19634.0,10361.0,18936.0,229949.0,2501.0,96462.0,1124.0,891198.0,4462.0,450379.0,28089.0,17256.0,13392.0,8672.0,3630.0,35717.0,12905.0,12456.0,188.0,40278.0,821.0,5912.0,27398.0
